



   t (Gyr) = 0.001
age  ageGyr  M  M/Ms  S0  atm  J  H  K  L'  Mp  N  F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M  F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F322W2
1.000000 0.001000 4.000000 0.003818 12.750000 1.000000 11.802000 10.768000 9.926000 9.427000 9.616000 8.550000 11.742000 10.785000 10.799000 10.083000 10.364000 10.090000 9.757000 9.522000 9.299000 9.330000 9.676000 9.574000 21.146000 14.054000 12.275000 11.267000 10.422000 10.296000 9.591000 9.415000 9.904000
1.000000 0.001000 5.000000 0.004773 12.750000 1.000000 11.218000 10.227000 9.452000 8.994000 9.301000 8.312000 11.088000 10.248000 10.267000 9.701000 9.830000 9.610000 9.220000 9.048000 8.965000 9.029000 9.361000 9.263000 20.467000 13.369000 11.664000 10.695000 9.966000 9.767000 9.110000 9.093000 9.402000
1.000000 0.001000 6.000000 0.005727 12.750000 1.000000 10.720000 9.777000 9.051000 8.628000 9.025000 8.101000 10.548000 9.798000 9.824000 9.373000 9.388000 9.209000 8.778000 8.654000 8.677000 8.767000 9.084000 8.990000 19.892000 12.792000 11.145000 10.215000 9.578000 9.326000 8.709000 8.814000 8.982000
1.000000 0.001000 7.000000 0.006682 12.750000 1.000000 10.294000 9.395000 8.708000 8.314000 8.781000 7.912000 10.095000 9.415000 9.449000 9.090000 9.017000 8.868000 8.407000 8.319000 8.425000 8.537000 8.840000 8.749000 19.404000 12.304000 10.703000 9.809000 9.246000 8.954000 8.367000 8.568000 8.625000
1.000000 0.001000 8.000000 0.007637 12.750000 1.000000 9.976000 9.113000 8.455000 8.077000 8.588000 7.760000 9.765000 9.130000 9.173000 8.876000 8.744000 8.614000 8.134000 8.069000 8.228000 8.355000 8.646000 8.559000 19.042000 11.943000 10.374000 9.509000 8.998000 8.679000 8.113000 8.376000 8.360000
1.000000 0.001000 9.000000 0.008591 12.750000 1.000000 9.732000 8.900000 8.264000 7.896000 8.434000 7.636000 9.519000 8.915000 8.966000 8.711000 8.539000 8.422000 7.928000 7.879000 8.073000 8.210000 8.492000 8.407000 18.766000 11.668000 10.124000 9.284000 8.809000 8.472000 7.919000 8.223000 8.160000
1.000000 0.001000 10.000000 0.009546 12.750000 1.000000 9.540000 8.735000 8.117000 7.753000 8.308000 7.535000 9.330000 8.747000 8.805000 8.582000 8.381000 8.272000 7.769000 7.732000 7.948000 8.092000 8.366000 8.282000 18.549000 11.453000 9.927000 9.109000 8.662000 8.311000 7.769000 8.099000 8.004000
1.000000 0.001000 11.000000 0.010500 12.750000 1.000000 9.385000 8.604000 8.002000 7.639000 8.203000 7.452000 9.181000 8.613000 8.677000 8.478000 8.256000 8.152000 7.643000 7.614000 7.846000 7.994000 8.261000 8.179000 18.373000 11.280000 9.769000 8.970000 8.545000 8.184000 7.648000 7.996000 7.880000
1.000000 0.001000 12.000000 0.011455 12.750000 1.000000 9.255000 8.496000 7.909000 7.544000 8.114000 7.381000 9.060000 8.502000 8.573000 8.392000 8.154000 8.053000 7.541000 7.518000 7.759000 7.911000 8.172000 8.091000 18.225000 11.135000 9.637000 8.856000 8.449000 8.080000 7.550000 7.910000 7.778000
1.000000 0.001000 13.000000 0.012410 12.750000 1.000000 9.146000 8.409000 7.836000 7.468000 8.039000 7.323000 8.962000 8.412000 8.489000 8.323000 8.072000 7.974000 7.458000 7.440000 7.688000 7.842000 8.096000 8.017000 18.101000 11.014000 9.527000 8.764000 8.372000 7.996000 7.470000 7.838000 7.696000
